game_id,GP,W,L,W_PCT,TOP,FGA,FGM,FG_PCT,PassTD,RushTD,PassTD_Allowed,RushTD_Allowed,PassYds,RushYds,PassYds_Allowed,RushYds_Allowed,Fum,Fum_Allowed,INT,INT_Allowed,Sacks,Sacks_Allowed,Penalties,FirstDowns,3rdDownConverted,3rdDownFailed,3rdDownAllowed,3rdDownDefended,PTS,PointDiff,Season,home_team,away_team,GP.Away,W.Away,L.Away,W_PCT.Away,TOP.Away,FGA.Away,FGM.Away,FG_PCT.Away,PassTD.Away,RushTD.Away,PassTD_Allowed.Away,RushTD_Allowed.Away,PassYds.Away,RushYds.Away,PassYds_Allowed.Away,RushYds_Allowed.Away,Fum.Away,Fum_Allowed.Away,INT.Away,INT_Allowed.Away,Sacks.Away,Sacks_Allowed.Away,Penalties.Away,FirstDowns.Away,3rdDownConverted.Away,3rdDownFailed.Away,3rdDownAllowed.Away,3rdDownDefended.Away,PTS.Away,PointDiff.Away,game_date
2023_12_MIA_NYJ,12.0,4.0,7.0,0.13560606060606062,13899.363636363636,2.1818181818181817,2.090909090909091,0.9444444444444444,0.6363636363636364,0.2727272727272727,1.1818181818181819,0.6363636363636364,197.63636363636363,93.36363636363636,198.63636363636363,140.27272727272728,0.6363636363636364,0.9090909090909091,1.0909090909090908,0.9090909090909091,2.5454545454545454,4.2727272727272725,6.454545454545454,14.454545454545455,3.1818181818181817,10.0,6.363636363636363,8.636363636363637,14.818181818181818,-6.818181818181818,2023,NYJ,MIA,12.0,8.0,3.0,0.2272038567493113,17347.909090909092,1.2727272727272727,1.0,0.8571428571428571,2.090909090909091,1.7272727272727273,1.4545454545454546,0.8181818181818182,294.90909090909093,145.1818181818182,235.45454545454547,92.81818181818181,0.45454545454545453,0.7272727272727273,0.8181818181818182,1.0,3.4545454545454546,1.6363636363636365,5.909090909090909,22.272727272727273,4.7272727272727275,6.454545454545454,4.636363636363637,8.272727272727273,30.818181818181817,8.0,2023-11-24
2023_15_NYJ_MIA,15.0,10.0,4.0,0.1887737262737263,17983.5,1.5,1.2142857142857142,0.8666666666666666,1.8571428571428572,1.8571428571428572,1.2142857142857142,0.9285714285714286,285.35714285714283,139.64285714285714,227.14285714285714,90.35714285714286,0.5714285714285714,0.7142857142857143,0.9285714285714286,0.7857142857142857,3.4285714285714284,1.8571428571428572,5.928571428571429,21.428571428571427,4.928571428571429,6.785714285714286,4.785714285714286,8.214285714285714,31.5,10.5,2023,MIA,NYJ,15.0,5.0,9.0,0.11164965986394558,14291.714285714286,2.0714285714285716,2.0,0.9545454545454546,0.6428571428571429,0.2857142857142857,1.0714285714285714,0.7142857142857143,201.78571428571428,85.07142857142857,187.78571428571428,127.92857142857143,0.5,1.0714285714285714,0.8571428571428571,0.9285714285714286,2.7857142857142856,4.357142857142857,6.928571428571429,14.571428571428571,3.4285714285714284,10.0,5.785714285714286,8.928571428571429,14.357142857142858,-6.142857142857143,2023-12-17
2023_16_WAS_NYJ,16.0,6.0,9.0,0.10837301587301587,14665.2,2.1333333333333333,2.066666666666667,0.9583333333333334,0.6666666666666666,0.4,1.0666666666666667,0.8666666666666667,202.8,90.33333333333333,185.66666666666666,126.2,0.4666666666666667,1.1333333333333333,0.9333333333333333,0.9333333333333333,2.6666666666666665,4.066666666666666,7.4,15.333333333333334,3.466666666666667,10.133333333333333,5.6,8.933333333333334,15.4,-5.6,2023,NYJ,WAS,16.0,4.0,11.0,0.11851851851851851,17133.333333333332,1.4666666666666666,1.1333333333333333,0.782051282051282,1.4666666666666666,0.9333333333333333,2.2,0.8666666666666667,256.53333333333336,98.66666666666667,272.53333333333336,122.66666666666667,0.6666666666666666,0.6666666666666666,0.4666666666666667,1.1333333333333333,2.533333333333333,4.0,5.2,19.4,4.8,8.333333333333334,5.6,8.2,20.6,-9.6,2023-12-24
2023_01_JAX_IND,1.0,0.0,1.0,0.0,13498.0,0.0,0.0,,1.0,1.0,2.0,2.0,223.0,65.0,241.0,105.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,17.0,2.0,10.0,3.0,9.0,21.0,-10.0,2023,IND,JAX,1.0,1.0,0.0,1.0,14724.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,241.0,105.0,223.0,65.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,20.0,3.0,9.0,2.0,10.0,31.0,10.0,2023-09-10
2023_04_LA_IND,4.0,2.0,2.0,0.20833333333333331,14623.25,1.75,1.5,0.6666666666666666,1.25,1.25,1.25,1.5,219.25,115.75,286.5,126.75,1.0,0.75,0.5,0.25,3.5,2.75,6.5,18.25,4.75,9.25,6.0,9.5,24.25,-0.5,2023,IND,LA,4.0,2.0,2.0,0.3125,21634.75,4.0,3.0,0.8,0.75,1.5,0.75,1.25,307.25,104.0,194.25,111.0,0.25,0.0,0.25,1.25,1.75,2.25,6.25,24.0,6.25,8.0,3.0,8.25,24.5,3.25,2023-10-01
2023_05_TEN_IND,5.0,3.0,2.0,0.2066666666666667,16167.0,2.0,1.8,0.75,1.0,1.4,1.0,1.4,226.0,131.2,282.0,119.2,0.8,0.6,0.6,0.2,3.0,2.4,6.8,18.8,5.4,8.4,5.8,9.0,24.0,1.0,2023,IND,TEN,5.0,2.0,3.0,0.15,19041.6,2.6,2.6,1.0,0.6,0.8,1.0,0.6,210.8,106.6,263.4,94.6,0.6,0.0,0.2,1.0,2.8,3.4,6.0,17.0,4.6,7.8,5.0,8.0,17.6,-1.0,2023-10-08
2023_06_IND_JAX,6.0,4.0,2.0,0.26944444444444443,18313.0,2.3333333333333335,2.0,0.8888888888888888,1.1666666666666667,1.1666666666666667,1.5,0.6666666666666666,241.16666666666666,113.5,281.1666666666667,75.16666666666667,1.0,1.0,1.3333333333333333,0.5,2.0,2.6666666666666665,4.666666666666667,20.333333333333332,5.0,8.833333333333334,5.333333333333333,8.166666666666666,23.666666666666668,3.3333333333333335,2023,JAX,IND,6.0,3.0,3.0,0.17222222222222225,16674.666666666668,2.0,1.8333333333333333,0.8,1.0,1.3333333333333333,1.1666666666666667,1.5,243.16666666666666,116.66666666666667,265.1666666666667,113.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,2.5,6.666666666666667,18.666666666666668,5.5,8.833333333333334,5.5,9.166666666666666,23.333333333333332,-2.0,2023-10-15
2023_07_CLE_IND,7.0,3.0,4.0,0.14761904761904762,16399.14285714286,2.0,1.7142857142857142,0.75,1.1428571428571428,1.5714285714285714,1.0,1.7142857142857142,252.0,124.0,253.42857142857142,118.71428571428571,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,2.857142857142857,2.7142857142857144,6.857142857142857,18.857142857142858,5.714285714285714,8.714285714285714,5.285714285714286,9.571428571428571,25.428571428571427,-1.8571428571428572,2023,IND,CLE,7.0,4.0,2.0,0.2738095238095238,16925.666666666668,3.0,2.6666666666666665,0.9111111111111111,0.6666666666666666,1.1666666666666667,1.0,1.0,195.66666666666666,147.5,170.66666666666666,93.83333333333333,0.8333333333333334,0.8333333333333334,0.5,1.5,3.1666666666666665,3.3333333333333335,7.0,18.666666666666668,4.333333333333333,10.333333333333334,3.6666666666666665,9.666666666666666,22.333333333333332,3.1666666666666665,2023-10-22
2023_08_NO_IND,8.0,3.0,5.0,0.12916666666666668,16432.125,2.0,1.75,0.7857142857142857,1.25,1.5,1.125,1.875,247.125,129.0,266.0,124.0,0.625,0.875,0.75,0.75,2.625,2.625,6.75,18.875,5.875,8.75,5.375,9.125,25.625,-3.0,2023,IND,NO,8.0,4.0,4.0,0.228125,18595.125,2.625,2.125,0.84375,1.0,0.875,1.25,0.5,260.0,106.0,202.125,106.875,0.5,0.625,1.125,0.625,1.875,2.625,6.75,19.875,5.375,9.625,4.5,9.375,21.375,2.125,2023-10-29
2023_12_TB_IND,12.0,6.0,5.0,0.12070707070707071,16625.363636363636,2.090909090909091,1.7272727272727273,0.7666666666666667,1.0,1.4545454545454546,1.0909090909090908,1.3636363636363635,231.72727272727272,121.36363636363636,245.0,129.27272727272728,0.6363636363636364,0.6363636363636364,1.0909090909090908,0.7272727272727273,3.272727272727273,2.1818181818181817,6.181818181818182,18.818181818181817,5.2727272727272725,8.727272727272727,5.545454545454546,8.909090909090908,24.454545454545453,0.09090909090909091,2023,IND,TB,12.0,4.0,7.0,0.16818181818181818,18265.18181818182,1.9090909090909092,1.7272727272727273,0.9166666666666666,1.5454545454545454,0.36363636363636365,1.4545454545454546,0.6363636363636364,235.27272727272728,81.27272727272727,286.54545454545456,95.0,0.7272727272727273,0.45454545454545453,0.8181818181818182,0.6363636363636364,2.8181818181818183,2.3636363636363638,6.636363636363637,17.90909090909091,5.545454545454546,8.181818181818182,5.909090909090909,7.363636363636363,19.272727272727273,-1.3636363636363635,2023-11-26
2023_13_IND_TEN,13.0,4.0,8.0,0.07986111111111112,17796.5,2.0833333333333335,2.0,0.9666666666666666,0.8333333333333334,0.8333333333333334,1.1666666666666667,0.6666666666666666,205.83333333333334,108.91666666666667,249.33333333333334,106.16666666666667,0.6666666666666666,0.3333333333333333,0.25,0.6666666666666666,2.6666666666666665,3.5,6.5,17.333333333333332,4.0,8.416666666666666,5.25,8.5,17.75,-3.5,2023,TEN,IND,13.0,7.0,5.0,0.11705840455840455,16903.166666666668,2.25,1.9166666666666667,0.7878787878787878,1.0833333333333333,1.3333333333333333,1.0833333333333333,1.4166666666666667,238.41666666666666,115.83333333333333,243.25,133.25,0.75,0.6666666666666666,1.0,0.6666666666666666,3.5,2.25,6.0,18.833333333333332,5.083333333333333,8.916666666666666,5.583333333333333,9.083333333333334,25.0,0.3333333333333333,2023-12-03
2023_14_IND_CIN,14.0,7.0,6.0,0.0834202122663661,17023.23076923077,2.0,1.6153846153846154,0.8564102564102564,1.5384615384615385,0.6923076923076923,1.2307692307692308,1.0769230769230769,248.07692307692307,84.6923076923077,267.38461538461536,127.15384615384616,0.5384615384615384,0.23076923076923078,1.0,0.6923076923076923,2.6923076923076925,2.5384615384615383,5.076923076923077,18.692307692307693,4.538461538461538,8.076923076923077,5.384615384615385,7.230769230769231,21.53846153846154,-0.5384615384615384,2023,CIN,IND,14.0,7.0,6.0,0.10805391190006573,17122.30769230769,2.1538461538461537,1.7692307692307692,0.7222222222222222,1.0769230769230769,1.2307692307692308,1.1538461538461537,1.4615384615384615,238.53846153846155,110.46153846153847,245.6153846153846,131.53846153846155,0.7692307692307693,0.6153846153846154,1.0,0.6923076923076923,3.230769230769231,2.3076923076923075,6.230769230769231,18.846153846153847,4.923076923076923,8.846153846153847,5.384615384615385,9.0,24.153846153846153,-1.2307692307692308,2023-12-10
